date,count,timestamp,type
2013-10-09,2,1381276800000,daily
2013-10-10,1,1381363200000,daily
2013-10-11,3,1381449600000,daily
2013-10-14,3,1381708800000,daily
2013-10-15,1,1381795200000,daily
2013-10-16,2,1381881600000,daily
2013-10-17,5,1381968000000,daily
2013-10-18,4,1382054400000,daily
2013-10-21,3,1382313600000,daily
2013-10-22,2,1382400000000,daily
2013-10-23,1,1382486400000,daily
2013-10-24,7,1382572800000,daily
2013-10-25,6,1382659200000,daily
2013-10-28,1,1382918400000,daily
2013-10-29,5,1383004800000,daily
2013-10-30,2,1383091200000,daily
2013-10-31,2,1383177600000,daily
2013-11-01,2,1383264000000,daily
2013-11-04,3,1383523200000,daily
2013-11-05,5,1383609600000,daily
2013-11-06,3,1383696000000,daily
2013-11-07,2,1383782400000,daily
2013-11-08,3,1383868800000,daily
2013-11-11,1,1384128000000,daily
2013-11-12,1,1384214400000,daily
2013-11-13,1,1384300800000,daily
2013-11-14,1,1384387200000,daily
2013-11-15,6,1384473600000,daily
2013-11-18,1,1384732800000,daily
2013-11-19,2,1384819200000,daily
2013-11-20,1,1384905600000,daily
2013-11-21,2,1384992000000,daily
2013-11-22,1,1385078400000,daily
2013-11-25,1,1385337600000,daily
2013-11-27,1,1385510400000,daily
2013-11-28,1,1385596800000,daily
2013-12-03,3,1386028800000,daily
2013-12-04,4,1386115200000,daily
2013-12-05,8,1386201600000,daily
2013-12-06,2,1386288000000,daily
2013-12-09,3,1386547200000,daily
2013-12-10,1,1386633600000,daily
2013-12-11,3,1386720000000,daily
2013-12-12,2,1386806400000,daily
2013-12-13,5,1386892800000,daily
2013-12-16,2,1387152000000,daily
2013-12-17,1,1387238400000,daily
2013-12-19,1,1387411200000,daily
2014-01-03,1,1388707200000,daily
2014-01-06,4,1388966400000,daily
2014-01-08,1,1389139200000,daily
2014-01-09,1,1389225600000,daily
2014-01-10,1,1389312000000,daily
2014-01-13,1,1389571200000,daily
2014-01-14,1,1389657600000,daily
2014-01-15,2,1389744000000,daily
2014-01-16,3,1389830400000,daily
2014-01-21,1,1390262400000,daily
2014-01-22,3,1390348800000,daily
2014-01-23,1,1390435200000,daily
2014-01-24,1,1390521600000,daily
2014-01-27,2,1390780800000,daily
2014-01-28,1,1390867200000,daily
2014-01-29,3,1390953600000,daily
2014-01-30,4,1391040000000,daily
2014-01-31,2,1391126400000,daily
2014-02-03,3,1391385600000,daily
2014-02-04,1,1391472000000,daily
2014-02-05,4,1391558400000,daily
2014-02-06,5,1391644800000,daily
2014-02-07,5,1391731200000,daily
2014-02-10,1,1391990400000,daily
2014-02-11,2,1392076800000,daily
2014-02-13,5,1392249600000,daily
2014-02-14,7,1392336000000,daily
2014-02-17,2,1392595200000,daily
2014-02-18,6,1392681600000,daily
2014-02-19,4,1392768000000,daily
2014-02-20,2,1392854400000,daily
2014-02-21,3,1392940800000,daily
2014-02-24,4,1393200000000,daily
2014-02-25,4,1393286400000,daily
2014-02-27,4,1393459200000,daily
2014-02-28,3,1393545600000,daily
2014-03-03,3,1393804800000,daily
2014-03-04,1,1393891200000,daily
2014-03-06,6,1394064000000,daily
2014-03-07,2,1394150400000,daily
2014-03-10,3,1394409600000,daily
2014-03-11,6,1394496000000,daily
2014-03-12,3,1394582400000,daily
2014-03-13,5,1394668800000,daily
2014-03-14,3,1394755200000,daily
2014-03-17,3,1395014400000,daily
2014-03-18,2,1395100800000,daily
2014-03-19,1,1395187200000,daily
2014-03-20,4,1395273600000,daily
2014-03-21,3,1395360000000,daily
2014-03-24,2,1395619200000,daily
2014-03-25,6,1395705600000,daily
2014-03-27,6,1395878400000,daily
2014-03-28,4,1395964800000,daily
2014-03-31,2,1396224000000,daily
2014-04-01,4,1396310400000,daily
2014-04-02,2,1396396800000,daily
2014-04-03,5,1396483200000,daily
2014-04-04,7,1396569600000,daily
2014-04-07,1,1396828800000,daily
2014-04-08,2,1396915200000,daily
2014-04-10,2,1397088000000,daily
2014-04-11,5,1397174400000,daily
2014-04-14,1,1397433600000,daily
2014-04-15,3,1397520000000,daily
2014-04-16,8,1397606400000,daily
2014-04-17,16,1397692800000,daily
2014-04-18,6,1397779200000,daily
2014-04-23,7,1398211200000,daily
2014-04-24,8,1398297600000,daily
2014-04-25,7,1398384000000,daily
2014-04-28,1,1398643200000,daily
2014-04-29,2,1398729600000,daily
2014-04-30,3,1398816000000,daily
2014-05-01,8,1398902400000,daily
2014-05-02,1,1398988800000,daily
2014-05-05,11,1399248000000,daily
2014-05-06,3,1399334400000,daily
2014-05-07,2,1399420800000,daily
2014-05-08,8,1399507200000,daily
2014-05-09,4,1399593600000,daily
2014-05-12,3,1399852800000,daily
2014-05-13,2,1399939200000,daily
2014-05-15,13,1400112000000,daily
2014-05-16,7,1400198400000,daily
2014-05-19,1,1400457600000,daily
2014-05-20,4,1400544000000,daily
2014-05-21,8,1400630400000,daily
2014-05-22,7,1400716800000,daily
2014-05-23,6,1400803200000,daily
2014-05-26,2,1401062400000,daily
2014-05-27,2,1401148800000,daily
2014-05-28,1,1401235200000,daily
2014-05-29,8,1401321600000,daily
2014-05-30,8,1401408000000,daily
2014-06-03,4,1401753600000,daily
2014-06-04,3,1401840000000,daily
2014-06-05,5,1401926400000,daily
2014-06-06,17,1402012800000,daily
2014-06-07,1,1402099200000,daily
2014-06-09,2,1402272000000,daily
2014-06-10,5,1402358400000,daily
2014-06-11,1,1402444800000,daily
2014-06-12,5,1402531200000,daily
2014-06-13,6,1402617600000,daily
2014-06-16,5,1402876800000,daily
2014-06-17,3,1402963200000,daily
2014-06-18,1,1403049600000,daily
2014-06-20,1,1403222400000,daily
2014-06-25,2,1403654400000,daily
2014-06-26,2,1403740800000,daily
2014-06-27,1,1403827200000,daily
2014-06-30,2,1404086400000,daily
2014-07-01,6,1404172800000,daily
2014-07-02,3,1404259200000,daily
2014-07-03,5,1404345600000,daily
2014-07-04,2,1404432000000,daily
2014-07-07,3,1404691200000,daily
2014-07-08,2,1404777600000,daily
2014-07-09,5,1404864000000,daily
2014-07-10,4,1404950400000,daily
2014-07-11,2,1405036800000,daily
2014-07-14,2,1405296000000,daily
2014-07-15,2,1405382400000,daily
2014-07-16,5,1405468800000,daily
2014-07-17,7,1405555200000,daily
2014-07-18,1,1405641600000,daily
2014-07-21,4,1405900800000,daily
2014-07-22,3,1405987200000,daily
2014-07-23,1,1406073600000,daily
2014-07-24,2,1406160000000,daily
2014-07-25,8,1406246400000,daily
2014-07-28,2,1406505600000,daily
2014-07-29,2,1406592000000,daily
2014-07-30,1,1406678400000,daily
2014-07-31,5,1406764800000,daily
2014-08-01,2,1406851200000,daily
2014-08-05,5,1407196800000,daily
2014-08-06,4,1407283200000,daily
2014-08-07,2,1407369600000,daily
2014-08-08,6,1407456000000,daily
2014-08-11,1,1407715200000,daily
2014-08-12,1,1407801600000,daily
2014-08-13,2,1407888000000,daily
2014-08-14,2,1407974400000,daily
2014-08-15,6,1408060800000,daily
2014-08-18,3,1408320000000,daily
2014-08-19,5,1408406400000,daily
2014-08-20,1,1408492800000,daily
2014-08-21,4,1408579200000,daily
2014-08-22,2,1408665600000,daily
2014-08-25,4,1408924800000,daily
2014-08-26,2,1409011200000,daily
2014-08-27,2,1409097600000,daily
2014-08-29,4,1409270400000,daily
2014-09-01,1,1409529600000,daily
2014-09-03,1,1409702400000,daily
2014-09-04,2,1409788800000,daily
2014-09-05,5,1409875200000,daily
2014-09-08,1,1410134400000,daily
2014-09-09,2,1410220800000,daily
2014-09-11,1,1410393600000,daily
2014-09-12,5,1410480000000,daily
2014-09-15,5,1410739200000,daily
2014-09-16,3,1410825600000,daily
2014-09-17,6,1410912000000,daily
2014-09-18,6,1410998400000,daily
2014-09-19,4,1411084800000,daily
2014-09-22,3,1411344000000,daily
2014-09-23,6,1411430400000,daily
2014-09-25,4,1411603200000,daily
2014-09-26,5,1411689600000,daily
2014-09-29,4,1411948800000,daily
2014-09-30,1,1412035200000,daily
2014-10-01,2,1412121600000,daily
2014-10-02,2,1412208000000,daily
2014-10-03,2,1412294400000,daily
2014-10-06,17,1412553600000,daily
2014-10-07,4,1412640000000,daily
2014-10-08,1,1412726400000,daily
2014-10-09,4,1412812800000,daily
2014-10-10,4,1412899200000,daily
2014-10-13,3,1413158400000,daily
2014-10-14,2,1413244800000,daily
2014-10-15,3,1413331200000,daily
2014-10-16,4,1413417600000,daily
2014-10-17,7,1413504000000,daily
2014-10-20,3,1413763200000,daily
2014-10-21,2,1413849600000,daily
2014-10-22,3,1413936000000,daily
2014-10-23,7,1414022400000,daily
2014-10-24,4,1414108800000,daily
2014-10-27,2,1414368000000,daily
2014-10-28,5,1414454400000,daily
2014-10-29,1,1414540800000,daily
2014-10-30,5,1414627200000,daily
2014-10-31,1,1414713600000,daily
2014-11-03,2,1414972800000,daily
2014-11-04,3,1415059200000,daily
2014-11-05,1,1415145600000,daily
2014-11-06,4,1415232000000,daily
2014-11-07,3,1415318400000,daily
2014-11-10,4,1415577600000,daily
2014-11-11,6,1415664000000,daily
2014-11-12,3,1415750400000,daily
2014-11-13,3,1415836800000,daily
2014-11-14,8,1415923200000,daily
2014-11-18,4,1416268800000,daily
2014-11-19,3,1416355200000,daily
2014-11-20,8,1416441600000,daily
2014-11-21,5,1416528000000,daily
2014-11-24,3,1416787200000,daily
2014-11-25,2,1416873600000,daily
2014-11-26,2,1416960000000,daily
2014-11-27,2,1417046400000,daily
2014-11-28,3,1417132800000,daily
2014-12-01,1,1417392000000,daily
2014-12-02,3,1417478400000,daily
2014-12-03,3,1417564800000,daily
2014-12-04,10,1417651200000,daily
2014-12-05,7,1417737600000,daily
2014-12-08,2,1417996800000,daily
2014-12-09,1,1418083200000,daily
2014-12-10,2,1418169600000,daily
2014-12-11,5,1418256000000,daily
2014-12-12,2,1418342400000,daily
2014-12-15,6,1418601600000,daily
2014-12-16,3,1418688000000,daily
2014-12-17,1,1418774400000,daily
2014-12-18,3,1418860800000,daily
2014-12-19,3,1418947200000,daily
2014-12-22,4,1419206400000,daily
2014-12-23,1,1419292800000,daily
2014-12-24,2,1419379200000,daily
2014-12-29,2,1419811200000,daily
2014-12-31,1,1419984000000,daily
2015-01-01,1,1420070400000,daily
2015-01-06,1,1420502400000,daily
2015-01-07,4,1420588800000,daily
2015-01-08,3,1420675200000,daily
2015-01-09,1,1420761600000,daily
2015-01-12,4,1421020800000,daily
2015-01-13,2,1421107200000,daily
2015-01-14,1,1421193600000,daily
2015-01-15,4,1421280000000,daily
2015-01-16,5,1421366400000,daily
2015-01-19,2,1421625600000,daily
2015-01-20,5,1421712000000,daily
2015-01-22,1,1421884800000,daily
2015-01-23,8,1421971200000,daily
2015-01-26,5,1422230400000,daily
2015-01-28,3,1422403200000,daily
2015-01-29,7,1422489600000,daily
2015-01-30,5,1422576000000,daily
2015-02-02,6,1422835200000,daily
2015-02-03,4,1422921600000,daily
2015-02-04,5,1423008000000,daily
2015-02-05,3,1423094400000,daily
2015-02-06,8,1423180800000,daily
2015-02-09,1,1423440000000,daily
2015-02-10,2,1423526400000,daily
2015-02-11,2,1423612800000,daily
2015-02-12,1,1423699200000,daily
2015-02-13,6,1423785600000,daily
2015-02-17,3,1424131200000,daily
2015-02-18,1,1424217600000,daily
2015-02-19,8,1424304000000,daily
2015-02-20,4,1424390400000,daily
2015-02-23,2,1424649600000,daily
2015-02-24,9,1424736000000,daily
2015-02-25,5,1424822400000,daily
2015-02-26,5,1424908800000,daily
2015-02-27,8,1424995200000,daily
2015-03-02,3,1425254400000,daily
2015-03-03,2,1425340800000,daily
2015-03-04,3,1425427200000,daily
2015-03-05,3,1425513600000,daily
2015-03-06,2,1425600000000,daily
2015-03-09,3,1425859200000,daily
2015-03-10,3,1425945600000,daily
2015-03-12,4,1426118400000,daily
2015-03-13,3,1426204800000,daily
2015-03-15,1,1426377600000,daily
2015-03-17,3,1426550400000,daily
2015-03-18,1,1426636800000,daily
2015-03-19,2,1426723200000,daily
2015-03-20,2,1426809600000,daily
2015-03-23,2,1427068800000,daily
2015-03-24,4,1427155200000,daily
2015-03-25,6,1427241600000,daily
2015-03-26,8,1427328000000,daily
2015-03-27,11,1427414400000,daily
2015-03-30,6,1427673600000,daily
2015-03-31,3,1427760000000,daily
2015-04-01,3,1427846400000,daily
2015-04-02,8,1427932800000,daily
2015-04-03,4,1428019200000,daily
2015-04-07,2,1428364800000,daily
2015-04-08,2,1428451200000,daily
2015-04-09,6,1428537600000,daily
2015-04-10,2,1428624000000,daily
2015-04-13,2,1428883200000,daily
2015-04-14,2,1428969600000,daily
2015-04-15,1,1429056000000,daily
2015-04-16,5,1429142400000,daily
2015-04-17,4,1429228800000,daily
2015-04-20,1,1429488000000,daily
2015-04-21,3,1429574400000,daily
2015-04-22,4,1429660800000,daily
2015-04-23,9,1429747200000,daily
2015-04-24,8,1429833600000,daily
2015-04-27,5,1430092800000,daily
2015-04-28,7,1430179200000,daily
2015-04-29,4,1430265600000,daily
2015-04-30,6,1430352000000,daily
2015-05-01,5,1430438400000,daily
2015-05-04,3,1430697600000,daily
2015-05-05,2,1430784000000,daily
2015-05-06,1,1430870400000,daily
2015-05-07,3,1430956800000,daily
2015-05-08,6,1431043200000,daily
2015-05-11,6,1431302400000,daily
2015-05-12,5,1431388800000,daily
2015-05-13,2,1431475200000,daily
2015-05-14,7,1431561600000,daily
2015-05-15,2,1431648000000,daily
2015-05-18,4,1431907200000,daily
2015-05-19,4,1431993600000,daily
2015-05-20,3,1432080000000,daily
2015-05-21,3,1432166400000,daily
2015-05-22,8,1432252800000,daily
2015-05-25,2,1432512000000,daily
2015-05-26,7,1432598400000,daily
2015-05-27,2,1432684800000,daily
2015-05-28,12,1432771200000,daily
2015-05-29,11,1432857600000,daily
2015-05-30,1,1432944000000,daily
2015-06-01,6,1433116800000,daily
2015-06-02,3,1433203200000,daily
2015-06-03,5,1433289600000,daily
2015-06-04,7,1433376000000,daily
2015-06-05,9,1433462400000,daily
2015-06-08,3,1433721600000,daily
2015-06-09,2,1433808000000,daily
2015-06-11,3,1433980800000,daily
2015-06-17,1,1434499200000,daily
2015-06-18,2,1434585600000,daily
2015-06-19,2,1434672000000,daily
2015-06-22,3,1434931200000,daily
2015-06-23,4,1435017600000,daily
2015-06-24,1,1435104000000,daily
2015-06-25,12,1435190400000,daily
2015-06-26,4,1435276800000,daily
2015-06-29,1,1435536000000,daily
2015-06-30,4,1435622400000,daily
2015-07-01,1,1435708800000,daily
2015-07-02,6,1435795200000,daily
2015-07-03,2,1435881600000,daily
2015-07-06,7,1436140800000,daily
2015-07-07,4,1436227200000,daily
2015-07-08,8,1436313600000,daily
2015-07-09,7,1436400000000,daily
2015-07-10,6,1436486400000,daily
2015-07-13,7,1436745600000,daily
2015-07-14,2,1436832000000,daily
2015-07-15,4,1436918400000,daily
2015-07-16,5,1437004800000,daily
2015-07-17,5,1437091200000,daily
2015-07-20,2,1437350400000,daily
2015-07-21,2,1437436800000,daily
2015-07-22,4,1437523200000,daily
2015-07-23,4,1437609600000,daily
2015-07-24,5,1437696000000,daily
2015-07-27,1,1437955200000,daily
2015-07-28,8,1438041600000,daily
2015-07-29,7,1438128000000,daily
2015-07-30,1,1438214400000,daily
2015-07-31,1,1438300800000,daily
2015-08-03,5,1438560000000,daily
2015-08-04,2,1438646400000,daily
2015-08-05,3,1438732800000,daily
2015-08-06,1,1438819200000,daily
2015-08-07,3,1438905600000,daily
2015-08-10,2,1439164800000,daily
2015-08-11,3,1439251200000,daily
2015-08-12,3,1439337600000,daily
2015-08-13,3,1439424000000,daily
2015-08-14,8,1439510400000,daily
2015-08-17,1,1439769600000,daily
2015-08-18,9,1439856000000,daily
2015-08-19,2,1439942400000,daily
2015-08-20,6,1440028800000,daily
2015-08-21,5,1440115200000,daily
2015-08-24,6,1440374400000,daily
2015-08-25,5,1440460800000,daily
2015-08-26,4,1440547200000,daily
2015-08-27,8,1440633600000,daily
2015-08-28,7,1440720000000,daily
2015-08-31,7,1440979200000,daily
2015-09-01,5,1441065600000,daily
2015-09-02,5,1441152000000,daily
2015-09-03,7,1441238400000,daily
2015-09-04,3,1441324800000,daily
2015-09-07,1,1441584000000,daily
2015-09-08,4,1441670400000,daily
2015-09-09,1,1441756800000,daily
2015-09-10,3,1441843200000,daily
2015-09-11,4,1441929600000,daily
2015-09-14,2,1442188800000,daily
2015-09-15,4,1442275200000,daily
2015-09-16,3,1442361600000,daily
2015-09-17,6,1442448000000,daily
2015-09-18,3,1442534400000,daily
2015-09-21,4,1442793600000,daily
2015-09-22,4,1442880000000,daily
2015-09-23,5,1442966400000,daily
2015-09-24,9,1443052800000,daily
2015-09-25,5,1443139200000,daily
2015-09-28,4,1443398400000,daily
2015-09-29,10,1443484800000,daily
2015-09-30,4,1443571200000,daily
2015-10-01,10,1443657600000,daily
2015-10-02,6,1443744000000,daily
2015-10-05,3,1444003200000,daily
2015-10-06,4,1444089600000,daily
2015-10-08,4,1444262400000,daily
2015-10-09,4,1444348800000,daily
2015-10-12,1,1444608000000,daily
2015-10-13,6,1444694400000,daily
2015-10-14,3,1444780800000,daily
2015-10-15,9,1444867200000,daily
2015-10-16,8,1444953600000,daily
2015-10-19,8,1445212800000,daily
2015-10-20,6,1445299200000,daily
2015-10-21,7,1445385600000,daily
2015-10-22,4,1445472000000,daily
2015-10-23,8,1445558400000,daily
2015-10-26,2,1445817600000,daily
2015-10-27,4,1445904000000,daily
2015-10-28,5,1445990400000,daily
2015-10-29,5,1446076800000,daily
2015-10-30,3,1446163200000,daily
2015-11-01,1,1446336000000,daily
2015-11-02,8,1446422400000,daily
2015-11-03,3,1446508800000,daily
2015-11-04,3,1446595200000,daily
2015-11-05,7,1446681600000,daily
2015-11-06,9,1446768000000,daily
2015-11-09,5,1447027200000,daily
2015-11-11,3,1447200000000,daily
2015-11-12,6,1447286400000,daily
2015-11-13,1,1447372800000,daily
2015-11-16,4,1447632000000,daily
2015-11-17,4,1447718400000,daily
2015-11-18,7,1447804800000,daily
2015-11-19,5,1447891200000,daily
2015-11-20,9,1447977600000,daily
2015-11-23,6,1448236800000,daily
2015-11-24,1,1448323200000,daily
2015-11-25,1,1448409600000,daily
2015-11-30,5,1448841600000,daily
2015-12-01,4,1448928000000,daily
2015-12-02,5,1449014400000,daily
2015-12-03,8,1449100800000,daily
2015-12-04,4,1449187200000,daily
2015-12-05,1,1449273600000,daily
2015-12-07,5,1449446400000,daily
2015-12-08,4,1449532800000,daily
2015-12-09,6,1449619200000,daily
2015-12-10,10,1449705600000,daily
2015-12-11,3,1449792000000,daily
2015-12-14,3,1450051200000,daily
2015-12-15,5,1450137600000,daily
2015-12-16,2,1450224000000,daily
2015-12-17,5,1450310400000,daily
2015-12-18,6,1450396800000,daily
2015-12-21,6,1450656000000,daily
2015-12-22,3,1450742400000,daily
2015-12-23,1,1450828800000,daily
2015-12-24,2,1450915200000,daily
2015-12-25,1,1451001600000,daily
2015-12-28,1,1451260800000,daily
2016-01-01,1,1451606400000,daily
2016-01-04,1,1451865600000,daily
2016-01-05,6,1451952000000,daily
2016-01-07,2,1452124800000,daily
2016-01-08,6,1452211200000,daily
2016-01-11,3,1452470400000,daily
2016-01-12,3,1452556800000,daily
2016-01-13,2,1452643200000,daily
2016-01-14,3,1452729600000,daily
2016-01-15,9,1452816000000,daily
2016-01-18,3,1453075200000,daily
2016-01-19,9,1453161600000,daily
2016-01-20,1,1453248000000,daily
2016-01-21,4,1453334400000,daily
2016-01-22,5,1453420800000,daily
2016-01-25,2,1453680000000,daily
2016-01-26,4,1453766400000,daily
2016-01-27,9,1453852800000,daily
2016-01-28,4,1453939200000,daily
2016-01-29,7,1454025600000,daily
2016-02-01,5,1454284800000,daily
2016-02-02,5,1454371200000,daily
2016-02-03,2,1454457600000,daily
2016-02-04,5,1454544000000,daily
2016-02-08,2,1454889600000,daily
2016-02-09,6,1454976000000,daily
2016-02-11,3,1455148800000,daily
2016-02-12,4,1455235200000,daily
2016-02-15,8,1455494400000,daily
2016-02-16,3,1455580800000,daily
2016-02-17,2,1455667200000,daily
2016-02-18,11,1455753600000,daily
2016-02-19,7,1455840000000,daily
2016-02-22,7,1456099200000,daily
2016-02-23,5,1456185600000,daily
2016-02-24,6,1456272000000,daily
2016-02-25,11,1456358400000,daily
2016-02-26,5,1456444800000,daily
2016-02-28,1,1456617600000,daily
2016-02-29,3,1456704000000,daily
2016-03-01,8,1456790400000,daily
2016-03-02,5,1456876800000,daily
2016-03-03,4,1456963200000,daily
2016-03-04,11,1457049600000,daily
2016-03-07,3,1457308800000,daily
2016-03-08,3,1457395200000,daily
2016-03-10,8,1457568000000,daily
2016-03-11,3,1457654400000,daily
2016-03-13,1,1457827200000,daily
2016-03-14,5,1457913600000,daily
2016-03-15,2,1458000000000,daily
2016-03-16,4,1458086400000,daily
2016-03-17,3,1458172800000,daily
2016-03-18,7,1458259200000,daily
2016-03-21,3,1458518400000,daily
2016-03-22,7,1458604800000,daily
2016-03-23,5,1458691200000,daily
2016-03-24,13,1458777600000,daily
2016-03-25,5,1458864000000,daily
2016-03-28,5,1459123200000,daily
2016-03-29,9,1459209600000,daily
2016-03-30,6,1459296000000,daily
2016-03-31,6,1459382400000,daily
2016-04-01,5,1459468800000,daily
2016-04-03,1,1459641600000,daily
2016-04-04,4,1459728000000,daily
2016-04-05,20,1459814400000,daily
2016-04-06,1,1459900800000,daily
2016-04-07,5,1459987200000,daily
2016-04-08,6,1460073600000,daily
2016-04-09,1,1460160000000,daily
2016-04-11,2,1460332800000,daily
2016-04-12,5,1460419200000,daily
2016-04-13,5,1460505600000,daily
2016-04-14,9,1460592000000,daily
2016-04-15,4,1460678400000,daily
2016-04-17,1,1460851200000,daily
2016-04-18,4,1460937600000,daily
2016-04-19,12,1461024000000,daily
2016-04-20,7,1461110400000,daily
2016-04-21,11,1461196800000,daily
2016-04-22,9,1461283200000,daily
2016-04-23,1,1461369600000,daily
2016-04-24,1,1461456000000,daily
2016-04-25,3,1461542400000,daily
2016-04-26,4,1461628800000,daily
2016-04-27,10,1461715200000,daily
2016-04-28,11,1461801600000,daily
2016-04-29,6,1461888000000,daily
2016-05-02,2,1462147200000,daily
2016-05-03,5,1462233600000,daily
2016-05-04,3,1462320000000,daily
2016-05-05,4,1462406400000,daily
2016-05-06,5,1462492800000,daily
2016-05-07,1,1462579200000,daily
2016-05-08,1,1462665600000,daily
2016-05-09,2,1462752000000,daily
2016-05-10,3,1462838400000,daily
2016-05-11,2,1462924800000,daily
2016-05-12,9,1463011200000,daily
2016-05-13,5,1463097600000,daily
2016-05-15,1,1463270400000,daily
2016-05-17,7,1463443200000,daily
2016-05-18,4,1463529600000,daily
2016-05-19,3,1463616000000,daily
2016-05-20,6,1463702400000,daily
2016-05-22,1,1463875200000,daily
2016-05-23,1,1463961600000,daily
2016-05-24,4,1464048000000,daily
2016-05-25,5,1464134400000,daily
2016-05-26,5,1464220800000,daily
2016-05-27,6,1464307200000,daily
2016-05-30,3,1464566400000,daily
2016-05-31,12,1464652800000,daily
2016-06-01,9,1464739200000,daily
2016-06-02,13,1464825600000,daily
2016-06-03,11,1464912000000,daily
2016-06-04,1,1464998400000,daily
2016-06-06,6,1465171200000,daily
2016-06-07,7,1465257600000,daily
2016-06-08,3,1465344000000,daily
2016-06-09,3,1465430400000,daily
2016-06-10,7,1465516800000,daily
2016-06-11,1,1465603200000,daily
2016-06-13,4,1465776000000,daily
2016-06-14,6,1465862400000,daily
2016-06-15,5,1465948800000,daily
2016-06-16,8,1466035200000,daily
2016-06-17,10,1466121600000,daily
2016-06-20,3,1466380800000,daily
2016-06-21,7,1466467200000,daily
2016-06-22,5,1466553600000,daily
2016-06-23,1,1466640000000,daily
2016-06-27,2,1466985600000,daily
2016-06-28,2,1467072000000,daily
2016-06-29,2,1467158400000,daily
2016-06-30,1,1467244800000,daily
2016-07-01,3,1467331200000,daily
2016-07-04,1,1467590400000,daily
2016-07-05,8,1467676800000,daily
2016-07-06,1,1467763200000,daily
2016-07-07,10,1467849600000,daily
2016-07-08,11,1467936000000,daily
2016-07-09,1,1468022400000,daily
2016-07-11,5,1468195200000,daily
2016-07-12,6,1468281600000,daily
2016-07-13,5,1468368000000,daily
2016-07-14,5,1468454400000,daily
2016-07-15,2,1468540800000,daily
2016-07-16,1,1468627200000,daily
2016-07-17,1,1468713600000,daily
2016-07-18,3,1468800000000,daily
2016-07-19,7,1468886400000,daily
2016-07-20,4,1468972800000,daily
2016-07-21,6,1469059200000,daily
2016-07-22,7,1469145600000,daily
2016-07-25,8,1469404800000,daily
2016-07-26,8,1469491200000,daily
2016-07-27,4,1469577600000,daily
2016-07-28,5,1469664000000,daily
2016-07-29,2,1469750400000,daily
2016-08-01,7,1470009600000,daily
2016-08-02,8,1470096000000,daily
2016-08-03,5,1470182400000,daily
2016-08-04,4,1470268800000,daily
2016-08-05,4,1470355200000,daily
2016-08-06,1,1470441600000,daily
2016-08-07,1,1470528000000,daily
2016-08-08,6,1470614400000,daily
2016-08-09,8,1470700800000,daily
2016-08-10,8,1470787200000,daily
2016-08-11,4,1470873600000,daily
2016-08-12,4,1470960000000,daily
2016-08-14,4,1471132800000,daily
2016-08-15,3,1471219200000,daily
2016-08-16,7,1471305600000,daily
2016-08-17,3,1471392000000,daily
2016-08-18,5,1471478400000,daily
2016-08-19,2,1471564800000,daily
2016-08-22,3,1471824000000,daily
2016-08-23,7,1471910400000,daily
2016-08-24,7,1471996800000,daily
2016-08-25,13,1472083200000,daily
2016-08-26,10,1472169600000,daily
2016-08-29,15,1472428800000,daily
2016-08-30,7,1472515200000,daily
2016-08-31,6,1472601600000,daily
2016-09-01,8,1472688000000,daily
2016-09-02,9,1472774400000,daily
2016-09-05,5,1473033600000,daily
2016-09-06,3,1473120000000,daily
2016-09-07,5,1473206400000,daily
2016-09-08,9,1473292800000,daily
2016-09-09,8,1473379200000,daily
2016-09-10,3,1473465600000,daily
2016-09-11,2,1473552000000,daily
2016-09-12,10,1473638400000,daily
2016-09-13,7,1473724800000,daily
2016-09-14,3,1473811200000,daily
2016-09-15,8,1473897600000,daily
2016-09-16,2,1473984000000,daily
2016-09-18,1,1474156800000,daily
2016-09-19,2,1474243200000,daily
2016-09-20,6,1474329600000,daily
2016-09-21,3,1474416000000,daily
2016-09-22,13,1474502400000,daily
2016-09-23,4,1474588800000,daily
2016-09-26,4,1474848000000,daily
2016-09-27,6,1474934400000,daily
2016-09-28,7,1475020800000,daily
2016-09-29,12,1475107200000,daily
2016-09-30,11,1475193600000,daily
2016-10-01,1,1475280000000,daily
2016-10-03,4,1475452800000,daily
2016-10-04,6,1475539200000,daily
2016-10-05,4,1475625600000,daily
2016-10-06,6,1475712000000,daily
2016-10-07,11,1475798400000,daily
2016-10-08,1,1475884800000,daily
2016-10-10,4,1476057600000,daily
2016-10-11,6,1476144000000,daily
2016-10-12,6,1476230400000,daily
2016-10-13,7,1476316800000,daily
2016-10-14,8,1476403200000,daily
2016-10-17,7,1476662400000,daily
2016-10-18,6,1476748800000,daily
2016-10-19,5,1476835200000,daily
2016-10-20,8,1476921600000,daily
2016-10-21,6,1477008000000,daily
2016-10-24,6,1477267200000,daily
2016-10-25,6,1477353600000,daily
2016-10-26,11,1477440000000,daily
2016-10-27,15,1477526400000,daily
2016-10-28,5,1477612800000,daily
2016-10-31,4,1477872000000,daily
2016-11-01,3,1477958400000,daily
2016-11-02,6,1478044800000,daily
2016-11-03,8,1478131200000,daily
2016-11-04,10,1478217600000,daily
2016-11-05,1,1478304000000,daily
2016-11-06,1,1478390400000,daily
2016-11-07,6,1478476800000,daily
2016-11-08,3,1478563200000,daily
2016-11-09,9,1478649600000,daily
2016-11-10,6,1478736000000,daily
2016-11-11,5,1478822400000,daily
2016-11-14,5,1479081600000,daily
